"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"10.07.2008","20,950","20,310","20,950","20,100","0,28K","3,15%"
"09.07.2008","20,310","19,620","20,420","19,500","0,08K","3,15%"
"08.07.2008","19,690","19,800","20,000","19,500","0,25K","-4,42%"
"07.07.2008","20,600","20,450","20,450","19,930","0,48K","-0,96%"
"03.07.2008","20,800","20,390","20,800","20,100","0,07K","1,46%"
"02.07.2008","20,500","20,450","20,750","20,000","0,13K","1,43%"
"01.07.2008","20,210","20,050","20,070","19,410","0,21K","0,00%"
"30.06.2008","20,210","18,780","20,150","18,700","0,42K","8,13%"
"27.06.2008","18,690","19,000","19,100","18,260","1,26K","-1,63%"
"26.06.2008","19,000","19,510","19,600","18,960","1,86K","-2,36%"
"25.06.2008","19,460","19,540","19,675","19,120","1,27K","-2,06%"
"24.06.2008","19,870","20,425","20,500","19,870","0,84K","-2,45%"
"23.06.2008","20,370","20,115","20,445","20,040","0,23K","1,70%"
"20.06.2008","20,030","20,105","20,270","20,010","0,05K","0,15%"
"19.06.2008","20,000","20,490","20,650","19,800","0,79K","-1,48%"
"18.06.2008","20,300","20,305","20,780","20,290","0,51K","0,00%"
"17.06.2008","20,300","20,815","20,815","20,260","0,83K","-1,74%"
"16.06.2008","20,660","20,300","20,900","20,275","0,58K","1,77%"
"13.06.2008","20,300","19,850","20,300","19,805","0,40K","2,53%"
"12.06.2008","19,800","19,930","20,330","19,760","0,30K","-0,65%"
"11.06.2008","19,930","19,760","20,160","19,500","0,28K","2,63%"
"10.06.2008","19,420","19,770","20,000","19,420","0,29K","-2,51%"
"09.06.2008","19,920","19,960","20,400","19,775","0,48K","-0,20%"
"06.06.2008","19,960","19,835","20,320","19,215","1,16K","3,10%"
"05.06.2008","19,360","18,330","19,360","18,200","0,71K","4,03%"
"04.06.2008","18,610","18,995","19,190","18,610","0,40K","-2,62%"
"03.06.2008","19,110","18,900","19,150","18,900","0,34K","1,65%"
"02.06.2008","18,800","19,105","19,240","18,750","0,93K","-1,57%"
"30.05.2008","19,100","18,855","19,440","18,645","1,06K","1,33%"
"29.05.2008","18,850","18,210","19,550","17,700","2,92K","2,17%"
"28.05.2008","18,450","18,785","19,145","18,450","1,63K","-5,87%"
"27.05.2008","19,600","20,145","20,145","19,600","0,37K","-3,69%"
"23.05.2008","20,350","20,740","20,820","20,350","0,90K","-2,40%"
"22.05.2008","20,850","20,585","21,030","20,510","0,55K","1,56%"
"21.05.2008","20,530","20,300","20,530","20,030","0,45K","0,98%"
"20.05.2008","20,330","20,300","20,575","20,250","0,00K","0,15%"
"19.05.2008","20,300","20,080","20,400","19,510","0,74K","1,17%"
"16.05.2008","20,065","19,930","20,665","19,320","1,36K","-1,35%"
"15.05.2008","20,340","21,090","21,090","20,340","1,13K","-4,91%"
"14.05.2008","21,390","21,750","22,000","21,390","0,01K","-2,77%"
"13.05.2008","22,000","22,225","22,225","22,000","0,00K","-1,96%"
"12.05.2008","22,440","22,790","23,060","22,150","0,01K","-1,10%"
"09.05.2008","22,690","23,000","23,000","21,790","0,02K","0,84%"
"08.05.2008","22,500","22,100","22,505","22,100","0,01K","4,41%"
"07.05.2008","21,550","21,300","21,650","21,300","0,02K","3,51%"
"06.05.2008","20,820","20,700","21,080","20,700","0,03K","0,48%"
"05.05.2008","20,720","20,395","20,930","20,390","0,09K","0,83%"
"02.05.2008","20,550","20,150","20,740","20,150","0,12K","0,96%"
"01.05.2008","20,355","21,460","21,805","20,550","0,38K","-5,24%"
"30.04.2008","21,480","21,950","22,250","21,040","0,47K","-4,91%"
"29.04.2008","22,590","23,270","23,270","21,595","2,39K","-3,05%"
"28.04.2008","23,300","24,000","24,200","23,300","1,41K","-2,10%"
"25.04.2008","23,800","23,930","23,930","23,220","0,79K","-0,67%"
"24.04.2008","23,960","24,460","24,685","23,960","1,22K","-2,04%"
"23.04.2008","24,460","24,050","24,495","24,000","0,63K","2,56%"
"22.04.2008","23,850","23,500","23,850","23,345","0,77K","2,14%"
"21.04.2008","23,350","24,000","24,280","23,100","1,32K","-1,52%"
"18.04.2008","23,710","23,880","24,355","23,000","1,00K","1,76%"
"17.04.2008","23,300","22,830","23,300","22,500","0,95K","3,33%"
"16.04.2008","22,550","22,600","22,850","22,030","0,76K","1,71%"
"15.04.2008","22,170","21,700","22,170","21,520","0,84K","3,50%"
"14.04.2008","21,420","20,950","21,420","20,775","0,53K","2,39%"
"11.04.2008","20,920","21,160","21,300","20,750","0,95K","-0,88%"
"10.04.2008","21,105","20,710","21,180","20,600","0,94K","1,96%"
"09.04.2008","20,700","20,480","20,915","20,000","1,41K","1,07%"
"08.04.2008","20,480","21,215","21,600","20,250","0,93K","-2,48%"
"07.04.2008","21,000","20,680","21,000","20,650","0,73K","2,44%"
"04.04.2008","20,500","20,170","20,500","20,145","0,45K","1,49%"
"03.04.2008","20,200","20,000","20,350","20,000","0,60K","2,07%"
"02.04.2008","19,790","19,150","19,790","19,050","0,64K","2,59%"
"01.04.2008","19,290","19,695","19,930","19,190","2,75K","-2,03%"
"31.03.2008","19,690","19,800","20,175","19,670","4,42K","0,08%"
"28.03.2008","19,675","19,400","19,805","19,335","3,60K","1,92%"
"27.03.2008","19,305","19,300","19,495","19,220","1,71K","0,44%"
"26.03.2008","19,220","19,095","19,530","18,740","1,65K","0,97%"
"25.03.2008","19,035","19,000","19,035","18,890","1,08K","2,70%"
"24.03.2008","18,535","18,170","18,535","18,165","0,43K","2,77%"
"20.03.2008","18,035","18,025","18,115","17,650","1,82K","0,06%"
"19.03.2008","18,025","18,645","18,930","17,940","2,37K","-2,20%"
"18.03.2008","18,430","17,845","18,430","17,840","0,89K","2,79%"
"17.03.2008","17,930","18,325","18,800","17,930","1,64K","-2,02%"
"14.03.2008","18,300","18,200","18,300","18,200","","-3,68%"
"13.03.2008","19,000","19,250","19,550","19,000","0,02K","0,26%"
"12.03.2008","18,950","18,850","18,950","18,100","0,01K","2,43%"
"11.03.2008","18,500","18,200","18,500","18,200","0,02K","4,23%"
"10.03.2008","17,750","17,110","17,750","17,110","0,01K","2,54%"
"07.03.2008","17,310","17,455","17,480","17,310","0,04K","-2,70%"
"06.03.2008","17,790","18,110","18,110","17,780","0,00K","-0,61%"
"05.03.2008","17,900","18,090","18,090","17,900","0,01K","0,85%"
"04.03.2008","17,750","18,040","18,040","17,750","0,20K","-2,85%"
"03.03.2008","18,270","17,660","18,270","17,660","0,03K","1,50%"
"29.02.2008","18,000","17,295","17,420","17,220","0,26K","4,05%"
"28.02.2008","17,300","17,095","17,300","16,980","3,08K","1,35%"
"27.02.2008","17,070","17,050","17,070","16,850","1,43K","0,18%"
"26.02.2008","17,040","16,955","17,040","16,750","1,83K","0,38%"
"25.02.2008","16,975","16,580","17,100","16,510","1,75K","1,89%"
"22.02.2008","16,660","16,760","16,990","16,265","1,84K","-0,63%"
"21.02.2008","16,765","16,330","16,770","16,330","4,25K","2,66%"
"20.02.2008","16,330","16,260","16,365","16,150","1,63K","-0,06%"
"19.02.2008","16,340","16,105","16,400","16,090","3,46K","0,93%"
"15.02.2008","16,190","16,260","16,350","16,065","2,46K","-0,49%"
"14.02.2008","16,270","15,950","16,310","15,950","1,30K","2,01%"
"13.02.2008","15,950","15,635","15,990","15,600","1,27K","2,24%"
"12.02.2008","15,600","15,505","15,650","15,455","0,54K","0,58%"
"11.02.2008","15,510","15,700","15,760","15,510","0,46K","-0,89%"
"08.02.2008","15,650","15,370","15,775","15,320","0,98K","1,95%"
"07.02.2008","15,350","15,400","15,445","15,170","0,41K","-0,45%"
"06.02.2008","15,420","15,100","15,565","15,100","1,15K","2,36%"
"05.02.2008","15,065","15,180","15,180","15,020","0,66K","-0,23%"
"04.02.2008","15,100","15,145","15,205","15,010","1,68K","-0,46%"
"01.02.2008","15,170","14,850","15,280","14,830","2,47K","2,36%"
"31.01.2008","14,820","14,630","14,840","14,630","2,26K","1,37%"
"30.01.2008","14,620","14,580","14,650","14,470","2,28K","0,21%"
"29.01.2008","14,590","14,570","14,690","14,500","1,06K","0,10%"
"28.01.2008","14,575","14,545","14,685","14,425","0,35K","0,17%"
"25.01.2008","14,550","14,310","14,570","14,300","1,16K","1,82%"
"24.01.2008","14,290","14,090","14,350","14,055","0,55K","1,85%"
"23.01.2008","14,030","14,120","14,270","14,030","0,47K","-0,64%"
"22.01.2008","14,120","14,200","14,270","13,980","1,00K","-1,05%"
"18.01.2008","14,270","14,130","14,290","14,050","0,87K","0,92%"
"17.01.2008","14,140","14,180","14,370","14,120","0,15K","-0,11%"
"16.01.2008","14,155","14,280","14,280","13,900","0,58K","-1,70%"
"15.01.2008","14,400","14,470","14,580","14,300","0,10K","0,84%"
"14.01.2008","14,280","14,280","14,280","14,280","","0,14%"
"11.01.2008","14,260","14,340","14,350","14,260","0,01K","-0,63%"
"10.01.2008","14,350","14,170","14,170","14,170","0,00K","1,06%"
"09.01.2008","14,200","14,200","14,200","14,200","0,01K","-0,70%"
"08.01.2008","14,300","14,130","14,170","14,130","0,00K","2,58%"
"07.01.2008","13,940","13,925","13,925","13,870","0,04K","-0,46%"
"04.01.2008","14,005","13,950","13,990","13,855","0,03K","0,39%"
"03.01.2008","13,950","14,205","14,245","13,910","0,02K","-0,07%"
"02.01.2008","13,960","13,630","13,960","13,630","0,02K","3,03%"
"31.12.2007","13,550","13,560","13,640","13,550","0,54K","-0,73%"
"28.12.2007","13,650","13,500","13,740","13,460","2,18K","1,04%"
"27.12.2007","13,510","13,545","13,580","13,490","1,20K","-0,37%"
"26.12.2007","13,560","13,540","13,575","13,530","0,53K","0,59%"
"24.12.2007","13,480","13,490","13,545","13,440","0,21K","-0,52%"
"21.12.2007","13,550","13,410","13,570","13,410","0,39K","1,12%"
"20.12.2007","13,400","13,385","13,400","13,100","1,60K","0,45%"
"19.12.2007","13,340","13,265","13,370","13,265","0,43K","0,83%"
"18.12.2007","13,230","13,300","13,300","13,110","0,85K","0,08%"
"17.12.2007","13,220","13,100","13,590","13,080","2,60K","0,72%"
"14.12.2007","13,125","13,150","13,175","13,075","0,78K","-0,42%"
"13.12.2007","13,180","13,250","13,280","13,110","1,54K","-0,75%"
"12.12.2007","13,280","13,220","13,280","13,110","0,42K","0,15%"
"11.12.2007","13,260","13,310","13,340","13,075","1,30K","-0,38%"
"10.12.2007","13,310","13,380","13,485","13,225","0,29K","-0,52%"
"07.12.2007","13,380","13,220","13,390","13,155","0,51K","1,29%"
"06.12.2007","13,210","13,130","13,210","13,080","1,62K","0,84%"
"05.12.2007","13,100","13,040","13,170","13,040","0,22K","0,46%"
"04.12.2007","13,040","12,980","13,040","12,900","0,29K","0,66%"
"03.12.2007","12,955","12,900","12,980","12,830","0,82K","0,66%"
"30.11.2007","12,870","12,950","12,990","12,850","1,21K","-0,77%"
"29.11.2007","12,970","12,950","13,110","12,870","1,61K","0,19%"
"28.11.2007","12,945","13,110","13,140","12,920","0,91K","-1,03%"
"27.11.2007","13,080","13,195","13,195","13,010","0,46K","-0,98%"
"26.11.2007","13,210","13,305","13,490","13,175","0,56K","-0,71%"
"23.11.2007","13,305","13,110","13,365","13,070","0,61K","1,80%"
"21.11.2007","13,070","12,970","13,110","12,970","0,50K","0,77%"
"20.11.2007","12,970","13,010","13,050","12,950","0,36K","-0,61%"
"19.11.2007","13,050","12,985","13,095","12,910","0,40K","0,62%"
"16.11.2007","12,970","12,890","13,000","12,800","0,48K","0,62%"
"15.11.2007","12,890","12,850","12,910","12,800","0,45K","3,12%"
"14.11.2007","12,500","12,500","12,500","12,500","0,00K","0,81%"
"12.11.2007","12,400","12,400","12,400","12,400","0,01K","-1,20%"
"09.11.2007","12,550","12,575","12,575","12,500","0,01K","0,00%"
"08.11.2007","12,550","12,415","12,575","12,415","0,00K","1,54%"
"07.11.2007","12,360","12,420","12,420","12,355","0,00K","-1,36%"
"06.11.2007","12,530","12,325","12,480","12,325","0,04K","1,46%"
"05.11.2007","12,350","12,280","12,350","12,250","0,06K","1,23%"
"02.11.2007","12,200","12,175","12,200","11,900","0,64K","2,95%"
"01.11.2007","11,850","11,870","11,870","11,820","0,08K","0,00%"
"31.10.2007","11,850","11,600","11,920","11,600","0,64K","2,69%"
"30.10.2007","11,540","11,590","11,615","11,530","2,51K","-0,39%"
"29.10.2007","11,585","11,650","11,665","11,550","2,47K","-0,56%"
"26.10.2007","11,650","11,610","11,650","11,580","0,60K","0,43%"
"25.10.2007","11,600","11,600","11,600","11,540","1,52K","0,35%"
"24.10.2007","11,560","11,540","11,610","11,500","0,84K","0,35%"
"23.10.2007","11,520","11,535","11,600","11,460","0,64K","-0,35%"
"22.10.2007","11,560","11,580","11,650","11,495","0,55K","-0,77%"
"19.10.2007","11,650","11,540","11,670","11,540","0,38K","0,87%"
"18.10.2007","11,550","11,440","11,710","11,440","1,27K","0,79%"
"17.10.2007","11,460","11,420","11,495","11,390","1,29K","0,53%"
"16.10.2007","11,400","11,530","11,530","11,390","1,68K","-1,13%"
"15.10.2007","11,530","11,645","11,710","11,500","0,76K","-0,95%"
"12.10.2007","11,640","11,720","11,780","11,580","0,57K","-0,68%"
"11.10.2007","11,720","11,650","11,730","11,640","0,25K","0,34%"
"10.10.2007","11,680","11,695","11,750","11,640","0,53K","-0,21%"
"09.10.2007","11,705","11,720","11,760","11,620","1,54K","-0,21%"
"08.10.2007","11,730","11,500","11,800","11,500","2,27K","1,56%"
"05.10.2007","11,550","11,635","11,650","11,480","0,56K","-1,03%"
"04.10.2007","11,670","11,635","11,780","11,600","0,89K","0,34%"
"03.10.2007","11,630","11,530","11,660","11,420","0,49K","0,52%"
"02.10.2007","11,570","11,690","11,710","11,515","0,69K","-1,20%"
"01.10.2007","11,710","11,725","11,740","11,660","1,36K","-0,17%"
"28.09.2007","11,730","11,710","11,740","11,570","1,42K","-0,17%"
"27.09.2007","11,750","11,590","11,770","11,590","1,69K","1,29%"
"26.09.2007","11,600","11,480","11,620","11,480","1,35K","1,05%"
"25.09.2007","11,480","11,440","11,520","11,380","0,49K","-0,13%"
"24.09.2007","11,495","11,520","11,550","11,410","0,73K","-0,22%"
"21.09.2007","11,520","11,430","11,550","11,420","0,85K","0,79%"
"20.09.2007","11,430","11,300","11,440","11,270","0,63K","1,15%"
"19.09.2007","11,300","11,290","11,370","11,270","0,79K","-0,09%"
"18.09.2007","11,310","11,125","11,320","11,125","0,34K","1,66%"
"17.09.2007","11,125","11,180","11,200","11,100","0,17K","1,78%"
"13.09.2007","10,930","11,065","11,070","11,065","0,01K","-0,64%"
"12.09.2007","11,000","11,050","11,050","11,000","0,01K","-0,45%"
"11.09.2007","11,050","11,020","11,120","11,020","0,02K","-0,27%"
"10.09.2007","11,080","10,945","11,080","10,945","0,02K","2,31%"
"06.09.2007","10,830","10,750","10,750","10,750","0,04K","-0,82%"
"05.09.2007","10,920","11,050","11,050","10,920","0,05K","-1,00%"
"04.09.2007","11,030","10,990","11,100","10,900","0,05K","1,66%"
"31.08.2007","10,850","10,810","10,850","10,710","0,39K","1,50%"
"30.08.2007","10,690","10,300","10,780","10,300","0,67K","3,69%"
"29.08.2007","10,310","10,430","10,430","10,310","0,55K","-1,72%"
"28.08.2007","10,490","10,520","10,580","10,490","0,41K","-0,76%"
"27.08.2007","10,570","10,530","10,580","10,520","0,06K","-0,38%"
"24.08.2007","10,610","10,610","10,620","10,560","0,71K","0,09%"
"23.08.2007","10,600","10,570","10,680","10,560","0,19K","0,38%"
"22.08.2007","10,560","10,370","10,640","10,360","0,90K","1,64%"
"21.08.2007","10,390","10,360","10,400","10,350","0,21K","0,29%"
"20.08.2007","10,360","10,360","10,400","10,310","0,73K","0,00%"
"17.08.2007","10,360","10,290","10,380","10,290","0,16K","0,68%"
"16.08.2007","10,290","10,460","10,500","10,180","1,26K","-2,19%"
"15.08.2007","10,520","10,590","10,590","10,520","0,42K","0,19%"
"14.08.2007","10,500","10,490","10,530","10,470","0,34K","0,57%"
"13.08.2007","10,440","10,450","10,470","10,420","0,08K","0,38%"
"10.08.2007","10,400","10,435","10,465","10,400","0,07K","-0,19%"
"09.08.2007","10,420","10,520","10,520","10,420","1,07K","-0,95%"
"08.08.2007","10,520","10,530","10,575","10,520","0,13K","-0,09%"
"07.08.2007","10,530","10,530","10,660","10,500","0,07K","0,29%"
"06.08.2007","10,500","10,350","10,500","10,330","0,16K","0,48%"
"03.08.2007","10,450","10,590","10,590","10,450","0,10K","-1,04%"
"02.08.2007","10,560","10,560","10,640","10,540","0,24K","-0,05%"
"01.08.2007","10,565","10,475","10,925","10,450","1,30K","1,34%"
"31.07.2007","10,425","10,270","10,450","10,260","0,94K","1,51%"
"30.07.2007","10,270","10,320","10,320","10,260","1,39K","-0,58%"
"27.07.2007","10,330","10,400","10,420","10,320","0,53K","-0,72%"
"26.07.2007","10,405","10,415","10,560","10,390","0,18K","0,14%"
"25.07.2007","10,390","10,440","10,460","10,380","0,07K","0,00%"
"24.07.2007","10,390","10,275","10,390","10,275","0,05K","0,39%"
"23.07.2007","10,350","10,440","10,440","10,180","0,13K","-0,86%"
"20.07.2007","10,440","10,410","10,450","10,370","0,14K","0,29%"
"19.07.2007","10,410","10,180","10,480","10,160","0,16K","2,61%"
"18.07.2007","10,145","10,160","10,250","10,130","0,46K","-0,15%"
"17.07.2007","10,160","10,335","10,335","10,150","0,62K","-1,84%"
"16.07.2007","10,350","10,415","10,415","10,340","0,15K","2,17%"
"13.07.2007","10,130","10,150","10,200","10,130","","-0,10%"
"11.07.2007","10,140","10,160","10,160","10,140","0,01K","-1,74%"
"09.07.2007","10,320","10,270","10,320","10,270","0,06K","0,10%"
"06.07.2007","10,310","10,320","10,320","10,285","0,06K","0,29%"
"03.07.2007","10,280","10,320","10,320","10,250","","-0,48%"
"02.07.2007","10,330","10,360","10,360","10,330","0,07K","-0,58%"
"29.06.2007","10,390","10,525","10,525","10,350","0,65K","-1,98%"
"28.06.2007","10,600","10,500","10,600","10,500","1,52K","0,76%"
"27.06.2007","10,520","10,570","10,570","10,450","0,42K","-0,47%"
"26.06.2007","10,570","10,600","10,600","10,245","0,54K","-0,28%"
"25.06.2007","10,600","10,640","10,655","10,580","0,44K","-0,38%"
"22.06.2007","10,640","10,615","10,690","10,600","0,52K","-0,09%"
"21.06.2007","10,650","10,795","10,795","10,630","0,22K","-1,02%"
"20.06.2007","10,760","10,650","10,785","10,650","0,18K","1,32%"
"19.06.2007","10,620","10,830","10,830","10,620","0,20K","-1,76%"
"18.06.2007","10,810","10,710","10,830","10,610","0,84K","0,84%"
"15.06.2007","10,720","10,695","10,805","10,690","0,49K","-0,23%"
"14.06.2007","10,745","10,810","10,950","10,725","0,89K","-0,83%"
"13.06.2007","10,835","10,720","10,850","10,700","2,10K","0,79%"
"12.06.2007","10,750","10,360","10,750","10,345","1,46K","3,17%"
"11.06.2007","10,420","10,100","10,450","10,080","0,55K","3,32%"
"08.06.2007","10,085","10,100","10,120","10,065","0,13K","-0,15%"
"07.06.2007","10,100","10,050","10,150","10,050","0,44K","-0,10%"
"06.06.2007","10,110","10,160","10,200","10,010","1,45K","-0,79%"
"05.06.2007","10,190","10,145","10,240","9,920","0,27K","0,30%"
"04.06.2007","10,160","10,180","10,210","10,150","0,27K","-0,29%"
"01.06.2007","10,190","10,240","10,280","10,190","0,77K","-0,20%"
"31.05.2007","10,210","10,265","10,270","10,210","1,04K","-0,10%"
"30.05.2007","10,220","10,190","10,260","10,190","1,33K","0,29%"
"29.05.2007","10,190","10,210","10,240","10,140","0,36K","-0,20%"
"25.05.2007","10,210","10,200","10,240","10,170","0,29K","-0,10%"
"24.05.2007","10,220","10,320","10,320","10,215","0,31K","-0,49%"
"23.05.2007","10,270","10,250","10,310","10,250","0,14K","0,15%"
"22.05.2007","10,255","10,320","10,320","10,220","0,12K","-0,68%"
"21.05.2007","10,325","10,110","10,340","10,095","1,05K","2,08%"
"18.05.2007","10,115","10,500","10,520","10,090","1,50K","-2,88%"
"17.05.2007","10,415","10,500","10,520","10,380","0,18K","-0,62%"
"16.05.2007","10,480","10,560","10,570","10,465","0,16K","-0,10%"
"15.05.2007","10,490","10,515","10,515","10,440","0,10K","1,94%"
"11.05.2007","10,290","10,200","10,290","10,200","0,01K","0,78%"
"09.05.2007","10,210","10,210","10,210","10,210","0,03K","-0,49%"
"08.05.2007","10,260","10,350","10,350","10,260","0,01K","-1,82%"
"07.05.2007","10,450","10,330","10,330","10,330","","0,00%"
"04.05.2007","10,450","10,180","10,450","10,050","0,17K","3,67%"
"03.05.2007","10,080","9,970","10,080","9,970","0,11K","1,20%"
"02.05.2007","9,960","10,000","10,000","9,950","0,16K","0,10%"
"30.04.2007","9,950","9,930","9,960","9,880","0,39K","-0,30%"
"27.04.2007","9,980","9,870","9,980","9,850","0,85K","1,01%"
